vehicle_id,vehicle_type,driver_id,fuel_efficiency,maintenance_cost
V1625,Van,D01625,7.014464816,127.7395907
V1626,Motorbike,D01626,13.63957028,433.6845047
V1627,Motorbike,D01627,8.213523058,113.0115603
V1628,Motorbike,D01628,14.89564808,230.3655999
V1629,Truck,D01629,6.576886721,83.86592059
V1630,Truck,D01630,10.16339819,295.3449855
V1631,Van,D01631,12.92844534,351.3856133
V1632,Motorbike,D01632,9.326424806,473.5497358
V1633,Truck,D01633,9.680840602,382.7012882
V1634,Truck,D01634,14.86355796,293.4963124
V1635,Motorbike,D01635,9.253081503,469.6776577
V1636,Truck,D01636,11.04072101,265.2965771
V1637,Van,D01637,5.545396607,302.5425439
V1638,Van,D01638,13.4221008,318.2443375
V1639,Van,D01639,11.48168049,234.4908766
V1640,Motorbike,D01640,9.040201029,427.3172108
V1641,Van,D01641,5.1616954,133.3291725
V1642,Van,D01642,10.91668821,299.6789857
V1643,Van,D01643,5.126578285,375.0049653
V1644,Van,D01644,5.012036139,456.7892773
V1645,Van,D01645,11.16098562,447.7632784
V1646,Truck,D01646,6.890170673,278.9331302
V1647,Truck,D01647,6.918875497,339.422653
V1648,Truck,D01648,11.53271566,227.4069813
V1649,Truck,D01649,5.536971879,260.6799933
V1650,Van,D01650,8.134055615,457.8196067
V1651,Motorbike,D01651,6.494319021,468.8167969
V1652,Motorbike,D01652,10.8017637,452.9363261
V1653,Motorbike,D01653,11.61765155,112.2668878
V1654,Van,D01654,12.21135854,432.5378096
V1655,Van,D01655,7.552312169,476.763679
V1656,Van,D01656,5.892497516,212.5623626
V1657,Truck,D01657,5.786836569,283.3908302
V1658,Truck,D01658,9.261515485,400.5928651
V1659,Van,D01659,14.45844409,302.9351619
V1660,Motorbike,D01660,7.177290342,497.0675848
V1661,Truck,D01661,7.567416013,255.0710143
V1662,Truck,D01662,6.008888021,371.27422
V1663,Motorbike,D01663,11.05570274,406.6660131
V1664,Truck,D01664,11.79872874,272.3451871
V1665,Motorbike,D01665,11.42931208,435.6427126
V1666,Motorbike,D01666,13.61130243,295.769566
V1667,Motorbike,D01667,9.86425835,235.2428586
V1668,Van,D01668,6.344570408,98.52065323
V1669,Van,D01669,7.894051307,227.0361094
V1670,Van,D01670,11.62429973,380.2714046
V1671,Van,D01671,11.13121974,464.5788853
V1672,Van,D01672,10.3100313,163.2557317
V1673,Truck,D01673,11.82964419,209.8559828
V1674,Van,D01674,11.3739085,119.2824473
V1675,Van,D01675,13.81324889,360.8253024
V1676,Motorbike,D01676,10.86016377,482.0847935
V1677,Motorbike,D01677,12.78601359,338.4284989
V1678,Van,D01678,7.48707156,327.6844385
V1679,Truck,D01679,11.78182585,299.0704687
V1680,Motorbike,D01680,14.02194118,89.80508331
V1681,Van,D01681,8.857323279,378.2767219
V1682,Motorbike,D01682,12.79104187,320.9222946
V1683,Motorbike,D01683,12.24789301,347.664546
V1684,Truck,D01684,5.595261969,454.4649919
V1685,Motorbike,D01685,10.8150831,402.7823542
V1686,Truck,D01686,6.301893492,401.4118635
V1687,Van,D01687,14.67319172,467.232696
V1688,Van,D01688,13.11407503,495.4707282
V1689,Truck,D01689,6.097238012,311.5772294
V1690,Motorbike,D01690,6.217519976,98.99672721
V1691,Truck,D01691,10.94473855,256.6084585
V1692,Truck,D01692,8.448891742,404.4205159
V1693,Van,D01693,5.349058591,62.47639614
V1694,Motorbike,D01694,10.41641508,75.59934726
V1695,Motorbike,D01695,8.878450997,80.22100207
V1696,Motorbike,D01696,6.010764924,378.9660912
V1697,Van,D01697,13.01920392,275.5249829
V1698,Van,D01698,14.15076765,216.0040746
V1699,Truck,D01699,12.56593934,97.52767037
V1700,Truck,D01700,13.2242231,379.5081126
V1701,Van,D01701,7.164905673,194.4589147
V1702,Van,D01702,7.635729509,169.3958315
V1703,Van,D01703,7.085275403,343.5436407
V1704,Motorbike,D01704,12.65063431,301.5549017
V1705,Van,D01705,14.47917079,213.0847888
V1706,Truck,D01706,12.16837207,338.6693619
V1707,Truck,D01707,13.81466765,172.0496842
V1708,Motorbike,D01708,11.38699095,407.6736177
V1709,Motorbike,D01709,8.876599006,153.1935276
V1710,Motorbike,D01710,9.257616149,121.4769629
V1711,Truck,D01711,5.753214322,402.0977343
V1712,Motorbike,D01712,5.314571952,368.5514138
V1713,Truck,D01713,11.95475604,132.1875391
V1714,Truck,D01714,9.38428892,102.3105887
V1715,Motorbike,D01715,10.52215068,427.2795898
V1716,Truck,D01716,10.57661248,399.469317
V1717,Van,D01717,7.773758133,197.2658182
V1718,Truck,D01718,9.758925108,346.1888337
V1719,Van,D01719,9.707602217,105.8720839
V1720,Motorbike,D01720,8.884272212,278.1714466
V1721,Van,D01721,13.20675383,58.42863143
V1722,Van,D01722,9.511640037,226.2208464
V1723,Truck,D01723,11.03644525,83.67926966
V1724,Van,D01724,13.9552012,263.8162311
V1725,Van,D01725,13.66233623,239.7567411
V1726,Truck,D01726,13.90422204,249.973262
V1727,Van,D01727,7.700049965,70.39908592
V1728,Truck,D01728,5.349824883,212.7273536
V1729,Motorbike,D01729,7.610667999,390.4177321
V1730,Van,D01730,7.787073456,216.011468
V1731,Truck,D01731,14.09360327,371.8273787
V1732,Van,D01732,11.49242733,216.2654256
V1733,Van,D01733,5.817039596,240.4577487
V1734,Motorbike,D01734,6.35378596,303.7514508
V1735,Motorbike,D01735,6.556761255,477.8068716
V1736,Van,D01736,11.30421748,98.98720099
V1737,Motorbike,D01737,12.35414026,64.8111959
V1738,Van,D01738,13.59643911,323.5807327
V1739,Truck,D01739,14.40636551,477.09369
V1740,Van,D01740,7.017045574,495.3754096
V1741,Van,D01741,8.097724847,267.8739113
V1742,Van,D01742,7.403228807,260.6367295
V1743,Motorbike,D01743,8.587615675,340.2336968
V1744,Van,D01744,14.14665107,300.0356407
V1745,Motorbike,D01745,10.75112567,335.3396259
V1746,Motorbike,D01746,12.38191897,443.2997415
V1747,Van,D01747,9.901192361,385.8377763
V1748,Van,D01748,5.288579133,273.5948263
V1749,Van,D01749,5.64195486,257.8390066
V1750,Motorbike,D01750,10.37923031,337.8207868
V1751,Van,D01751,12.18789035,255.067828
V1752,Truck,D01752,7.153305275,256.0007081
V1753,Van,D01753,12.21909574,57.3376558
V1754,Van,D01754,13.10665773,128.3288618
V1755,Truck,D01755,9.118974784,269.831138
V1756,Truck,D01756,12.46419233,420.1940566
V1757,Van,D01757,9.040299503,175.427153
V1758,Van,D01758,11.78350629,285.1895449
V1759,Van,D01759,12.63997049,205.2329381
V1760,Truck,D01760,14.91926618,97.16179529
V1761,Truck,D01761,8.453966621,481.2343174
V1762,Van,D01762,9.110407806,434.6032416
V1763,Van,D01763,6.656200594,85.32159101
V1764,Truck,D01764,7.040730584,373.9042681
V1765,Van,D01765,11.93395003,206.410957
V1766,Van,D01766,14.1704559,497.6824132
V1767,Truck,D01767,8.946049517,186.0793339
V1768,Truck,D01768,6.798444468,157.4323004
V1769,Truck,D01769,7.850994994,305.5507467
V1770,Motorbike,D01770,9.550517048,425.8067735
V1771,Motorbike,D01771,7.906503294,136.6334923
V1772,Motorbike,D01772,7.335790831,369.2312464
V1773,Motorbike,D01773,12.35984489,77.63296241
V1774,Van,D01774,5.078449212,463.5206344
V1775,Van,D01775,10.39230527,86.48371227
V1776,Van,D01776,12.93766807,461.4041194
V1777,Truck,D01777,7.662282863,270.8632623
V1778,Van,D01778,11.03291511,251.6410008
V1779,Motorbike,D01779,11.68900106,487.9881858
V1780,Van,D01780,11.55024696,495.67288
V1781,Van,D01781,9.458496342,342.5801567
V1782,Truck,D01782,8.465779879,107.2036813
V1783,Van,D01783,13.35924073,277.7765385
V1784,Van,D01784,12.58445957,288.1233954
V1785,Motorbike,D01785,8.212551734,281.5008927
V1786,Van,D01786,6.030191944,306.2713273
V1787,Motorbike,D01787,5.718075454,58.42612121
V1788,Van,D01788,5.942759779,370.0522767
V1789,Motorbike,D01789,10.82869361,370.5774359
V1790,Van,D01790,5.516621758,101.9613988
V1791,Van,D01791,8.36926875,306.6077491
V1792,Van,D01792,12.53199702,305.7625321
V1793,Motorbike,D01793,7.943481665,357.1026891
V1794,Motorbike,D01794,12.63308077,88.42896146
V1795,Truck,D01795,12.45467038,331.9264883
V1796,Truck,D01796,7.458271326,176.3383778
V1797,Motorbike,D01797,12.2882218,278.1513457
V1798,Van,D01798,12.47776638,397.9955987
V1799,Van,D01799,8.974539257,367.5406714
V1800,Van,D01800,7.104204837,103.506358
V1801,Truck,D01801,10.21270807,316.0331542
V1802,Motorbike,D01802,14.21397588,486.1024389
V1803,Motorbike,D01803,11.39616732,120.5462468
V1804,Van,D01804,6.729224976,433.8081895
V1805,Van,D01805,11.82756925,366.1466362
V1806,Motorbike,D01806,9.272030273,398.3014908
V1807,Truck,D01807,10.91528797,176.8812472
V1808,Motorbike,D01808,12.34064035,179.5500182
V1809,Truck,D01809,10.14947352,457.7087551
V1810,Van,D01810,13.13983975,211.9244144
V1811,Motorbike,D01811,12.22155579,78.35692581
V1812,Van,D01812,11.1507334,320.2685166
V1813,Van,D01813,6.507928158,106.1679511
V1814,Van,D01814,13.35949111,408.4683086
V1815,Van,D01815,14.35905585,338.7858991
V1816,Truck,D01816,6.369651238,443.6269273
V1817,Motorbike,D01817,9.882411294,403.1767624
V1818,Motorbike,D01818,7.58888742,100.4511418
V1819,Van,D01819,12.54523307,221.4818044
V1820,Van,D01820,12.21629636,398.5521125
V1821,Truck,D01821,6.408851206,237.803663
V1822,Truck,D01822,13.77027271,487.5644682
V1823,Van,D01823,6.80973064,381.0832025
V1824,Motorbike,D01824,12.97259026,56.97496251
V1825,Van,D01825,9.569803596,445.9935612
V1826,Motorbike,D01826,8.282722936,95.36215319
V1827,Truck,D01827,6.582392627,113.2356759
V1828,Van,D01828,6.676142561,380.5215803
V1829,Truck,D01829,11.61890555,439.2358517
V1830,Van,D01830,10.50430388,291.3573326
V1831,Truck,D01831,6.220854217,180.0723798
V1832,Motorbike,D01832,6.126978604,208.0919954
V1833,Truck,D01833,5.723105748,204.3001983
V1834,Motorbike,D01834,12.43767347,197.0051467
V1835,Van,D01835,12.11882085,159.3093523
V1836,Motorbike,D01836,5.584309909,323.9901926
V1837,Van,D01837,10.60270076,455.1823934
V1838,Motorbike,D01838,5.846761552,188.1870859
V1839,Truck,D01839,14.03745771,134.0124339
V1840,Motorbike,D01840,14.07117419,427.3599499
V1841,Motorbike,D01841,11.9823299,383.8024989
V1842,Truck,D01842,14.26188921,468.8766642
V1843,Truck,D01843,13.1145303,124.483881
V1844,Van,D01844,13.28538576,114.9130914
V1845,Motorbike,D01845,10.69707851,293.6432274
V1846,Van,D01846,8.060591982,326.4951447
V1847,Van,D01847,7.177991151,266.0780488
V1848,Truck,D01848,8.27200022,319.5349863
V1849,Truck,D01849,11.2849543,131.170896
V1850,Motorbike,D01850,6.726565358,265.8261894
V1851,Truck,D01851,7.586402366,346.1416524
V1852,Van,D01852,9.680608628,244.7179022
V1853,Motorbike,D01853,7.330500985,355.7513011
V1854,Truck,D01854,10.8864367,253.0360762
V1855,Van,D01855,14.23176028,200.1198114
V1856,Truck,D01856,12.48089366,186.6222712
V1857,Van,D01857,11.66426614,234.9059265
V1858,Truck,D01858,10.82721476,60.39033021
V1859,Motorbike,D01859,9.879479093,350.8363123
V1860,Van,D01860,6.865638596,430.2975384
V1861,Van,D01861,13.94710455,209.5821925
V1862,Van,D01862,7.48536002,70.71491126
V1863,Truck,D01863,5.913088776,494.0490188
V1864,Motorbike,D01864,12.50015179,168.664215
V1865,Van,D01865,6.756155343,106.9795048
V1866,Van,D01866,8.718959995,216.3886286
V1867,Truck,D01867,5.282849283,382.3506683
V1868,Van,D01868,6.370679425,182.2624686
V1869,Truck,D01869,6.732036308,308.6164418
V1870,Van,D01870,5.544101278,237.0019975
V1871,Truck,D01871,11.56656957,102.9937965
V1872,Motorbike,D01872,13.37007796,198.6291556
V1873,Truck,D01873,8.733154064,376.1917276
V1874,Motorbike,D01874,13.74576477,325.4017538
V1875,Motorbike,D01875,7.133465746,103.9002709
V1876,Truck,D01876,8.253904236,123.4950844
V1877,Van,D01877,6.50736993,338.3300117
V1878,Truck,D01878,11.20559195,416.0369364
V1879,Van,D01879,9.198695909,207.2635232
V1880,Motorbike,D01880,11.13283347,317.8898383
V1881,Van,D01881,12.61674905,126.7896149
V1882,Van,D01882,10.45703016,190.1193516
V1883,Truck,D01883,11.27630355,59.12159255
V1884,Van,D01884,14.35250314,395.7241765
V1885,Truck,D01885,7.990643096,230.4544189
V1886,Motorbike,D01886,8.591639386,417.2565081
V1887,Van,D01887,12.17703362,368.7678482
V1888,Motorbike,D01888,11.11305517,422.9349196
V1889,Truck,D01889,6.785329045,178.5464013
V1890,Van,D01890,8.7614731,133.2989287
V1891,Van,D01891,9.678380131,487.3575572
V1892,Truck,D01892,9.19389838,372.7975042
V1893,Van,D01893,6.782748083,425.3190206
V1894,Motorbike,D01894,14.24430092,55.91001817
V1895,Motorbike,D01895,12.62318762,209.5077291
V1896,Van,D01896,9.813558321,384.2675108
V1897,Van,D01897,11.80061028,85.09227485
V1898,Truck,D01898,13.97282672,305.3029683
V1899,Motorbike,D01899,6.361741424,243.0827454
V1900,Truck,D01900,7.503730507,57.92742821
V1901,Motorbike,D01901,10.42701247,156.1890097
V1902,Van,D01902,12.99010371,178.1563951
V1903,Van,D01903,5.362548954,100.3369759
V1904,Motorbike,D01904,14.8401815,334.1916094
V1905,Truck,D01905,9.549066029,159.0790443
V1906,Van,D01906,8.592311406,174.9287748
V1907,Van,D01907,7.927244378,454.2073692
V1908,Truck,D01908,6.743567077,260.2053917
V1909,Van,D01909,12.91573909,226.4576661
V1910,Van,D01910,14.55414165,375.7419672
V1911,Motorbike,D01911,9.136447548,459.3262086
V1912,Truck,D01912,14.52420695,61.26635131
V1913,Motorbike,D01913,13.23797615,251.7074809
V1914,Truck,D01914,9.810511275,324.8516102
V1915,Truck,D01915,11.74026179,193.3533942
V1916,Truck,D01916,9.349841792,397.583475
V1917,Truck,D01917,10.58723408,487.1646816
V1918,Truck,D01918,5.58046337,474.5423148
V1919,Motorbike,D01919,11.96263475,169.6921427
V1920,Van,D01920,5.528246445,151.8522253
V1921,Truck,D01921,13.17084947,480.870739
V1922,Truck,D01922,13.24946929,256.3828193
V1923,Motorbike,D01923,7.370772876,143.7339754
V1924,Motorbike,D01924,8.23662781,368.1486336
V1925,Truck,D01925,9.813103786,177.9891458
V1926,Truck,D01926,10.96662907,170.2611388
V1927,Truck,D01927,7.873536617,445.6620694
V1928,Truck,D01928,10.92486405,123.115619
V1929,Truck,D01929,7.977870732,78.97682591
V1930,Van,D01930,5.554907211,171.1338981
V1931,Truck,D01931,5.025275498,323.1254358
V1932,Van,D01932,6.011510579,105.389534
V1933,Truck,D01933,12.922507,262.2176025
V1934,Motorbike,D01934,14.61431312,332.3016997
V1935,Motorbike,D01935,9.269661993,431.9316467
V1936,Van,D01936,10.12683953,153.441316
V1937,Van,D01937,6.468481691,417.8058455
V1938,Van,D01938,10.51031353,155.7078175
V1939,Van,D01939,6.44654902,354.5449436
V1940,Motorbike,D01940,11.11214331,243.8031072
V1941,Van,D01941,14.33258668,101.6065591
V1942,Motorbike,D01942,6.956985393,371.4185583
V1943,Motorbike,D01943,12.64563718,147.9931783
V1944,Van,D01944,5.235024228,129.4805417
V1945,Van,D01945,8.754972413,211.2453179
V1946,Truck,D01946,6.107485078,343.9806101
V1947,Truck,D01947,8.524754416,155.2984155
V1948,Van,D01948,6.735369196,132.6476925
V1949,Truck,D01949,8.733049901,54.47913157
V1950,Motorbike,D01950,9.175228061,262.2393937
V1951,Truck,D01951,8.005911228,242.8905062
V1952,Van,D01952,11.56621949,155.2404846
V1953,Van,D01953,14.18852051,74.1434738
V1954,Van,D01954,9.005953741,243.1651436
V1955,Van,D01955,6.923431565,404.6923
V1956,Motorbike,D01956,7.707227582,371.8769591
V1957,Van,D01957,13.54000823,437.3577004
V1958,Van,D01958,10.71639723,54.31220947
V1959,Truck,D01959,9.550110323,484.8886926
V1960,Van,D01960,6.496367215,203.6355137
V1961,Motorbike,D01961,9.497273083,495.6790082
V1962,Van,D01962,7.784920034,163.6787573
V1963,Motorbike,D01963,14.43163128,262.1913744
V1964,Van,D01964,13.84070109,209.2674545
V1965,Truck,D01965,5.839025418,210.0923217
V1966,Truck,D01966,10.16653489,429.0269444
V1967,Van,D01967,7.250583455,385.8885229
V1968,Van,D01968,9.107770895,496.4681459
V1969,Motorbike,D01969,13.76847998,326.0816072
V1970,Truck,D01970,10.2751452,258.465472
V1971,Van,D01971,8.342152934,90.53323833
V1972,Van,D01972,7.078883541,498.4526388
V1973,Van,D01973,13.00324859,298.1887938
V1974,Truck,D01974,11.24518015,365.2148614
V1975,Truck,D01975,9.680654604,233.0340742
V1976,Truck,D01976,7.174843539,296.4720687
V1977,Truck,D01977,8.342463742,474.1599794
V1978,Truck,D01978,14.59843427,124.8887471
V1979,Truck,D01979,10.20089938,181.5676629
V1980,Van,D01980,9.006992812,118.4268775
V1981,Van,D01981,10.21422042,406.4971567
V1982,Motorbike,D01982,12.78988506,77.92036719
V1983,Truck,D01983,8.401089365,86.73424243
V1984,Van,D01984,6.787061209,184.3223508
V1985,Van,D01985,10.84936118,281.3846814
V1986,Truck,D01986,11.65204103,232.8236603
V1987,Motorbike,D01987,12.12718003,70.1673398
V1988,Truck,D01988,13.81987591,480.871201
V1989,Motorbike,D01989,8.711741207,478.7912842
V1990,Motorbike,D01990,5.753548962,175.7103455
V1991,Van,D01991,14.58348584,379.1865269
V1992,Van,D01992,9.350119274,310.3589351
V1993,Van,D01993,11.2325751,156.8645128
V1994,Van,D01994,11.66305323,167.9771983
V1995,Van,D01995,10.46513709,271.0189284
V1996,Truck,D01996,7.052575297,238.6566237
V1997,Truck,D01997,12.5514305,181.0531977
V1998,Van,D01998,13.03751974,413.3802183
V1999,Van,D01999,10.52975586,266.6583129
V2000,Motorbike,D02000,9.885611606,344.6816281
V2001,Truck,D02001,6.139381831,135.1730751
V2002,Motorbike,D02002,5.839516615,290.0784481
V2003,Truck,D02003,8.395648456,193.0892223
V2004,Van,D02004,8.108461555,286.8861247
V2005,Van,D02005,14.53656451,401.371625
V2006,Van,D02006,12.83622742,396.0109445
V2007,Truck,D02007,11.59924295,209.3993051
V2008,Van,D02008,10.17648089,362.4247027
V2009,Motorbike,D02009,6.673675307,473.5804777
V2010,Van,D02010,14.78456672,331.5511985
V2011,Van,D02011,8.750406982,116.7845555
V2012,Motorbike,D02012,6.069256024,355.8688832
V2013,Motorbike,D02013,9.937988957,97.20697386
V2014,Van,D02014,13.73998012,442.449684
V2015,Truck,D02015,13.87291002,282.4972231
V2016,Motorbike,D02016,5.109659161,223.3133313
V2017,Van,D02017,13.86295745,75.65296759
V2018,Truck,D02018,7.714842175,221.3526806
V2019,Truck,D02019,5.38972364,456.4430006
V2020,Motorbike,D02020,13.4779027,59.44234833
V2021,Truck,D02021,13.63866756,263.591671
V2022,Motorbike,D02022,10.9623108,469.021141
V2023,Truck,D02023,10.74433757,227.6784499
V2024,Motorbike,D02024,13.13120273,242.6790594
V2025,Van,D02025,12.86309553,310.3520248
V2026,Van,D02026,13.90105473,258.3218001
V2027,Motorbike,D02027,10.52747448,125.8707611
V2028,Van,D02028,14.67647093,58.34999258
V2029,Van,D02029,14.96146831,324.4152461
V2030,Truck,D02030,6.1654461,464.3629642
V2031,Truck,D02031,13.4954376,97.86385986
V2032,Truck,D02032,9.998222577,144.9287237
V2033,Van,D02033,8.875663383,216.6032686
V2034,Truck,D02034,11.1307231,413.9340031
V2035,Truck,D02035,5.559655573,171.1671424
V2036,Van,D02036,10.06461119,446.9244819
V2037,Van,D02037,13.7089057,74.73104359
V2038,Motorbike,D02038,7.134615161,473.4304796
V2039,Truck,D02039,9.263898948,302.336185
V2040,Truck,D02040,14.39480888,346.4499553
V2041,Motorbike,D02041,9.285638378,215.4602851
V2042,Truck,D02042,8.583676323,401.8974285
V2043,Motorbike,D02043,9.405366481,124.9548125
V2044,Motorbike,D02044,10.19452767,72.01032138
V2045,Motorbike,D02045,11.31991344,227.9826244
V2046,Truck,D02046,13.00692801,434.1630713
V2047,Motorbike,D02047,9.521022058,389.7170765
V2048,Motorbike,D02048,13.17480935,282.7201867
V2049,Van,D02049,10.33720661,307.4619862
V2050,Van,D02050,8.384805104,108.4517718
V2051,Truck,D02051,11.57950828,428.3066789
V2052,Truck,D02052,12.17722255,404.1318573
V2053,Van,D02053,10.58048976,345.4116772
V2054,Van,D02054,5.566149731,259.7859663
V2055,Van,D02055,6.698828752,484.0066707
V2056,Van,D02056,7.852977209,445.5643873
V2057,Van,D02057,7.82625606,339.9937221
V2058,Van,D02058,11.734208,217.310449
V2059,Motorbike,D02059,5.183486617,328.1100254
V2060,Truck,D02060,12.55681777,308.9484169
V2061,Van,D02061,7.653424748,227.4088945
V2062,Truck,D02062,8.100218462,188.0032873
V2063,Van,D02063,10.27909828,233.1548565
V2064,Motorbike,D02064,7.159256009,308.2601327
V2065,Motorbike,D02065,13.84471314,242.6606801
V2066,Truck,D02066,5.853687793,168.6085197
V2067,Motorbike,D02067,9.443823623,392.433493
V2068,Truck,D02068,13.49422269,289.1603732
V2069,Van,D02069,11.15843894,80.45382345
V2070,Truck,D02070,7.923295158,215.7424275
V2071,Motorbike,D02071,9.207602078,448.2110557
V2072,Van,D02072,12.0669438,389.856439
V2073,Van,D02073,14.73260743,195.4610528
V2074,Motorbike,D02074,13.93138718,472.1824184
V2075,Truck,D02075,8.424328084,84.47130876
V2076,Truck,D02076,14.98197879,482.5556168
V2077,Motorbike,D02077,5.035046635,160.5672916
V2078,Van,D02078,5.276297558,54.09238114
V2079,Truck,D02079,13.23840515,245.2136164
V2080,Van,D02080,6.994626868,211.5366934
V2081,Van,D02081,5.607692684,292.5900523
V2082,Truck,D02082,7.371480732,408.5477873
V2083,Truck,D02083,9.26100154,429.093861
V2084,Truck,D02084,12.3056627,230.5534998
V2085,Van,D02085,11.24335527,243.4305847
V2086,Motorbike,D02086,7.376212176,116.6799786
V2087,Motorbike,D02087,10.03270448,71.396424
V2088,Van,D02088,14.26214105,338.5467456
V2089,Truck,D02089,13.15007777,78.9969315
