customer_id,region,customer_type,total_orders,avg_delivery_time,satisfaction_score
CUS01749,HP,Retail,143,2.083553575,4.278035388
CUS01750,HN,Retail,20,3.110555201,3.083992737
CUS01751,DN,Retail,58,4.964883283,2.515415848
CUS01752,CT,Retail,40,3.463961194,4.161172324
CUS01753,HP,Retail,66,2.844817544,4.043141362
CUS01754,DN,Retail,89,2.451898547,4.124272661
CUS01755,HCM,B2B,141,3.122088912,2.891108849
CUS01756,HP,Retail,13,3.925756882,4.009335638
CUS01757,CT,Retail,62,2.373517884,3.854186484
CUS01758,HCM,Retail,156,2.059735739,3.631388047
CUS01759,HP,Retail,46,2.509228168,4.442306874
CUS01760,HP,Retail,143,4.951918111,3.470745303
CUS01761,DN,Retail,93,3.86523895,3.383167939
CUS01762,HCM,B2B,172,3.78066898,3.852513923
CUS01763,HP,Retail,23,2.0790105,4.860480685
CUS01764,CT,Retail,101,4.843777923,3.360643432
CUS01765,HCM,Retail,67,2.807635557,3.613325051
CUS01766,DN,B2B,114,2.363462037,3.16580728
CUS01767,HN,Retail,66,5.368131618,4.19903113
CUS01768,HP,Retail,50,3.942431823,3.41021297
CUS01769,HN,B2B,141,4.995732325,4.231741875
CUS01770,HP,B2B,2,5.287539584,2.864275513
CUS01771,DN,Retail,34,5.8584679,3.15941088
CUS01772,DN,Retail,40,4.494797992,3.015767022
CUS01773,DN,Retail,69,2.273112138,4.443506663
CUS01774,DN,Retail,189,4.230752822,2.723919409
CUS01775,HCM,Retail,153,4.038090553,3.129864916
CUS01776,HCM,Retail,77,2.230255193,3.768475703
CUS01777,HP,B2B,191,3.225208241,2.719562474
CUS01778,HCM,Retail,28,3.648712001,2.527638074
CUS01779,HP,Retail,113,2.643901323,4.227856054
CUS01780,HCM,B2B,56,2.035046573,4.033947747
CUS01781,HCM,B2B,112,5.02791295,2.52103724
CUS01782,HCM,Retail,154,5.406537646,2.621339014
CUS01783,CT,Retail,155,2.916406606,3.048426934
CUS01784,DN,Retail,26,2.015201352,4.765447245
CUS01785,CT,Retail,15,5.55974779,4.131817371
CUS01786,HCM,Retail,50,2.535839927,4.512500644
CUS01787,HCM,Retail,134,3.612917636,4.398695379
CUS01788,CT,Retail,68,3.46386499,4.957562621
CUS01789,HP,Retail,132,2.657045602,4.875392805
CUS01790,DN,Retail,158,4.395242247,2.668265605
CUS01791,HP,Retail,77,5.67416836,2.556720828
CUS01792,DN,Retail,9,4.054893335,3.742671591
CUS01793,HN,Retail,170,5.891649547,3.179313474
CUS01794,DN,Retail,14,2.763087037,3.761416191
CUS01795,HP,Retail,40,5.394009416,2.726683246
CUS01796,DN,B2B,131,3.027632315,4.772156337
CUS01797,HN,Retail,169,3.00216603,4.435249504
CUS01798,HN,Retail,33,2.470765824,3.8802913
CUS01799,HCM,Retail,79,5.454532027,3.662677458
CUS01800,HN,Retail,60,4.900234925,3.671235197
CUS01801,CT,Retail,64,3.366627334,4.041169722
CUS01802,HP,Retail,62,3.397667238,3.863352618
CUS01803,CT,B2B,79,5.379178447,3.705594923
CUS01804,CT,B2B,135,5.710326952,4.198141931
CUS01805,HP,Retail,76,4.409703644,4.412452328
CUS01806,CT,Retail,50,3.627357418,4.10738437
CUS01807,CT,Retail,39,2.212574483,3.478468347
CUS01808,CT,Retail,199,2.506260059,3.535809935
CUS01809,HN,B2B,175,2.56715129,2.74632942
CUS01810,HP,Retail,105,3.107213378,3.536363521
CUS01811,HP,Retail,70,3.028127291,4.464480737
CUS01812,HP,Retail,26,4.171526591,2.666176292
CUS01813,CT,Retail,58,5.776399522,2.938798408
CUS01814,HN,B2B,73,5.446644087,4.60654148
CUS01815,HP,Retail,179,4.036652015,3.91986871
CUS01816,DN,Retail,52,2.069193039,4.177997396
CUS01817,HP,Retail,144,2.273595613,3.303897592
CUS01818,HCM,Retail,48,5.441403628,3.721997969
CUS01819,DN,Retail,27,3.134520106,4.403940819
CUS01820,HP,Retail,161,3.272361671,4.690108459
CUS01821,CT,Retail,151,2.559109825,4.935516294
CUS01822,HP,Retail,173,2.892453662,4.627563854
CUS01823,HN,Retail,100,2.988752674,2.668707957
CUS01824,HN,Retail,22,3.648373861,3.358392048
CUS01825,HP,Retail,42,4.492582046,4.372224024
CUS01826,CT,Retail,109,3.412624335,3.544883081
CUS01827,CT,B2B,33,3.799453068,3.590927246
CUS01828,CT,Retail,109,2.727600388,4.485784137
CUS01829,HP,Retail,138,2.225558828,4.583547188
CUS01830,HP,B2B,47,3.392961507,4.478520806
CUS01831,HCM,Retail,96,2.249965855,3.386561505
CUS01832,HN,Retail,125,3.198880551,3.070034014
CUS01833,DN,B2B,79,5.350395154,3.396856725
CUS01834,DN,Retail,39,3.467723373,4.253458833
CUS01835,HN,B2B,122,2.773047062,3.411786476
CUS01836,HCM,Retail,46,5.608270174,2.638455814
CUS01837,HN,Retail,72,4.557397369,4.501892358
CUS01838,HCM,Retail,51,5.953007206,2.658568022
CUS01839,HCM,Retail,25,3.201005678,4.990333993
CUS01840,CT,Retail,82,2.801476295,4.653917903
CUS01841,HN,B2B,143,3.191761133,4.890843373
CUS01842,DN,B2B,58,5.249969437,4.583140653
CUS01843,HP,Retail,187,2.606114116,2.752673493
CUS01844,HP,B2B,26,2.964313222,3.546887889
CUS01845,HN,Retail,41,4.806531836,4.769837107
CUS01846,HP,Retail,44,4.952001726,2.727198485
CUS01847,HCM,Retail,85,5.835365357,3.263114312
CUS01848,HP,Retail,22,5.920606707,3.667746674
CUS01849,HCM,Retail,110,4.654124476,3.624786133
CUS01850,HCM,Retail,37,3.451178484,4.859753364
CUS01851,DN,Retail,118,3.812056666,3.487796471
CUS01852,HP,Retail,101,3.757070843,3.097403099
CUS01853,DN,B2B,142,3.549511907,3.61233631
CUS01854,HP,Retail,4,3.352980902,3.489984363
CUS01855,HCM,Retail,24,2.67160131,4.058256789
CUS01856,HP,Retail,194,3.46463615,4.985367932
CUS01857,DN,Retail,191,5.876918937,3.878543116
CUS01858,CT,B2B,65,5.528625372,3.65556697
CUS01859,DN,Retail,66,4.469306547,3.984630279
CUS01860,CT,Retail,13,2.771223923,4.949497808
CUS01861,HN,Retail,27,5.51465897,4.061999775
CUS01862,DN,Retail,116,3.247463999,2.807336506
CUS01863,HP,Retail,81,4.182859482,4.781719884
CUS01864,CT,Retail,121,5.647179151,3.977054446
CUS01865,HP,B2B,109,3.338760422,2.895263481
CUS01866,CT,Retail,145,5.653370935,3.076229803
CUS01867,DN,Retail,69,2.940513432,2.801338461
CUS01868,DN,Retail,57,5.714812415,4.901900646
CUS01869,HP,Retail,72,3.434661889,2.677124766
CUS01870,DN,Retail,108,3.498404835,4.411068986
CUS01871,HP,Retail,73,4.212031687,3.344146239
CUS01872,HCM,Retail,18,3.388105892,2.702781618
CUS01873,CT,Retail,16,3.799929648,3.584618097
CUS01874,HP,Retail,179,4.005295901,2.500674413
CUS01875,CT,Retail,96,3.964078194,4.543181616
CUS01876,HCM,B2B,40,5.844437822,3.85478678
CUS01877,CT,Retail,39,3.127153811,3.629366379
CUS01878,HP,Retail,56,3.138318319,4.573068759
CUS01879,DN,Retail,117,5.35168676,3.798300737
CUS01880,CT,Retail,54,3.568035367,3.988245621
CUS01881,CT,Retail,172,2.292788576,4.537043596
CUS01882,HCM,Retail,46,3.925015916,4.301426705
CUS01883,HN,Retail,160,4.200915658,4.147598103
CUS01884,DN,Retail,176,4.470770939,4.260352566
CUS01885,HP,B2B,189,2.940373035,3.15742417
CUS01886,HCM,Retail,194,5.893037755,2.793119619
CUS01887,HP,Retail,166,4.948073087,4.056667966
CUS01888,HP,B2B,43,4.880562797,3.060041331
CUS01889,CT,B2B,4,5.491489855,2.619050598
CUS01890,HCM,Retail,5,2.104510258,3.135805163
CUS01891,HCM,B2B,113,4.452568915,4.300673968
CUS01892,DN,Retail,58,5.271347636,4.271053903
CUS01893,HN,Retail,37,2.13749498,4.758149104
CUS01894,HP,B2B,154,5.024582857,4.188068835
CUS01895,DN,B2B,9,5.958789001,3.59931688
CUS01896,DN,Retail,15,4.373641399,3.151248395
CUS01897,HP,Retail,88,3.69876956,4.396000831
CUS01898,CT,Retail,99,3.81443346,3.529927298
CUS01899,CT,Retail,105,4.717923106,4.538721469
CUS01900,HP,Retail,154,4.279823046,4.629063216
CUS01901,HCM,Retail,191,5.150280946,3.37891895
CUS01902,HN,Retail,198,3.686550248,3.359561003
CUS01903,CT,Retail,105,3.669298605,4.784083356
CUS01904,HN,B2B,27,4.983861506,3.493149066
CUS01905,DN,Retail,182,4.582074685,4.267013249
CUS01906,DN,Retail,83,5.112392132,3.444542624
CUS01907,HP,B2B,159,5.548654898,4.32820279
CUS01908,HP,Retail,32,3.053623378,2.933999264
CUS01909,HP,B2B,130,3.260143485,4.589713715
CUS01910,CT,Retail,18,4.107802967,4.957898811
CUS01911,HN,Retail,28,5.721811163,4.414431379
CUS01912,DN,Retail,71,5.338751599,3.397811566
CUS01913,HN,Retail,117,3.873782877,3.888009678
CUS01914,CT,Retail,100,4.292475551,4.174000618
CUS01915,HN,Retail,88,4.849240495,2.982181125
CUS01916,HN,Retail,92,4.090720341,3.207255413
CUS01917,HP,Retail,153,2.393794884,4.50442694
CUS01918,HN,Retail,39,3.41094715,4.863212855
CUS01919,HN,Retail,177,2.190449095,3.180708023
CUS01920,HN,Retail,132,4.679461425,2.868957958
CUS01921,HCM,Retail,52,3.348495137,4.954054504
CUS01922,DN,Retail,122,4.953450775,3.299921468
CUS01923,DN,Retail,68,3.718840656,4.446187498
CUS01924,HN,Retail,57,2.182353309,3.44752794
CUS01925,HP,Retail,13,3.518464145,4.872695266
CUS01926,HP,Retail,193,2.874778236,3.998840812
CUS01927,HP,Retail,63,2.857163003,3.537785464
CUS01928,DN,Retail,71,3.510439344,2.945832761
CUS01929,CT,Retail,153,5.913305241,3.138952533
CUS01930,HN,Retail,23,5.840277022,4.642423461
CUS01931,DN,Retail,30,5.213816915,2.642365944
CUS01932,HP,B2B,113,2.981869001,2.892107299
CUS01933,DN,Retail,189,5.055716414,2.981572713
CUS01934,DN,Retail,135,2.061453794,2.676699238
CUS01935,DN,B2B,54,2.225396226,4.214099747
CUS01936,HP,Retail,109,5.342931064,4.953179692
CUS01937,CT,Retail,145,4.256946406,2.847999437
CUS01938,HCM,Retail,97,3.4932307,4.49733152
CUS01939,HN,Retail,60,4.961833439,2.941263492
CUS01940,HN,Retail,66,2.457451935,4.934451471
CUS01941,DN,Retail,166,3.146745845,3.767627906
CUS01942,CT,Retail,141,4.910434249,4.618790243
CUS01943,HP,Retail,52,2.828675292,2.92638986
CUS01944,HCM,B2B,180,4.402570524,4.713141634
CUS01945,HCM,Retail,32,3.790653002,2.704097992
CUS01946,DN,Retail,9,2.809455296,2.557230542
CUS01947,DN,Retail,17,5.553530839,4.27240124
CUS01948,HP,Retail,126,3.742110237,2.766302761
CUS01949,HP,Retail,82,4.395359902,4.664504887
CUS01950,HP,Retail,40,3.012150542,4.053185505
CUS01951,DN,Retail,104,3.38721982,3.327454108
CUS01952,CT,Retail,182,2.195935354,3.193186996
CUS01953,DN,Retail,128,3.93285733,2.70482009
CUS01954,DN,Retail,182,3.379384295,4.216792304
CUS01955,HCM,B2B,156,3.317615084,4.792569007
CUS01956,HP,Retail,178,5.559773163,4.391929882
CUS01957,HN,Retail,18,4.815479593,4.04848612
CUS01958,HP,Retail,141,3.829158106,2.796770594
CUS01959,CT,Retail,161,2.781404829,4.569073295
CUS01960,CT,Retail,143,5.893005618,4.913459785
CUS01961,HP,B2B,166,2.299061162,3.157043295
CUS01962,HP,Retail,6,2.544424141,3.55090826
CUS01963,DN,Retail,45,3.081286157,2.535127734
CUS01964,HN,Retail,187,5.818113421,4.579761743
CUS01965,DN,Retail,98,3.115528421,2.551864018
CUS01966,HCM,Retail,119,3.965705288,3.716270802
CUS01967,HCM,Retail,78,5.044658916,3.941173672
CUS01968,CT,Retail,48,5.716742535,2.638854803
CUS01969,CT,Retail,111,4.420360037,2.939169744
CUS01970,HN,Retail,169,3.537109611,4.477084937
CUS01971,CT,B2B,83,5.9420346,3.13133422
CUS01972,HCM,Retail,104,2.104650501,4.311805412
CUS01973,HN,Retail,74,5.328692666,4.372968096
CUS01974,HCM,Retail,55,3.109719277,3.518295935
CUS01975,HP,Retail,61,5.269807251,2.659377723
CUS01976,HP,Retail,2,2.648667513,2.527016611
CUS01977,HN,Retail,116,3.38727366,3.73128408
CUS01978,DN,B2B,2,2.223885307,2.678635797
CUS01979,CT,Retail,76,2.798489024,4.316181241
CUS01980,HN,Retail,10,4.411169346,3.452059852
CUS01981,CT,B2B,76,5.046008225,4.208224621
CUS01982,HCM,Retail,167,5.644907177,3.520404254
CUS01983,DN,Retail,2,2.478742147,4.070840042
CUS01984,CT,Retail,121,2.562291409,4.582544674
CUS01985,HP,Retail,65,5.755102205,4.711132444
CUS01986,HP,Retail,194,5.063898637,2.542207103
CUS01987,HCM,Retail,81,4.159005824,4.113764281
CUS01988,HN,Retail,180,3.906902261,3.910336561
CUS01989,CT,Retail,85,2.630863681,4.092595503
CUS01990,HCM,Retail,44,3.517205354,2.645237344
CUS01991,HP,B2B,34,3.490419084,2.6747406
CUS01992,HP,Retail,73,4.593385979,3.742450253
CUS01993,HP,Retail,106,4.395619833,2.642787279
CUS01994,DN,Retail,173,2.238844119,4.441026963
CUS01995,DN,Retail,160,5.393920558,4.431191937
CUS01996,HP,B2B,5,5.75019092,2.793310127
CUS01997,HN,Retail,110,5.120833526,3.637644737
CUS01998,DN,Retail,191,2.713537519,3.98745236
CUS01999,CT,Retail,69,2.688673318,4.648614338
CUS02000,DN,B2B,54,4.904448661,4.971074908
CUS02001,CT,B2B,38,3.763470464,2.543053398
CUS02002,DN,B2B,137,5.115215422,3.690847734
CUS02003,HP,Retail,61,2.301916045,4.508211965
CUS02004,CT,Retail,95,4.865745961,4.489662764
CUS02005,HN,Retail,21,3.696383828,3.854584489
CUS02006,DN,Retail,36,2.123939566,2.955644043
CUS02007,DN,Retail,1,4.180631825,3.897740823
CUS02008,HP,Retail,150,4.796143402,3.478885628
CUS02009,CT,Retail,143,4.112958178,3.522791382
CUS02010,HP,Retail,46,2.491519768,3.32167105
CUS02011,CT,B2B,65,5.263636483,2.861217372
CUS02012,DN,Retail,6,3.268339322,4.345597588
CUS02013,DN,Retail,168,5.685839474,4.271220197
CUS02014,DN,Retail,163,5.627501825,3.857080408
CUS02015,DN,Retail,81,2.801449782,3.386989138
CUS02016,HCM,Retail,189,3.905461533,4.556712411
CUS02017,DN,B2B,151,2.549462096,2.899751195
CUS02018,DN,Retail,148,4.710987958,3.586425207
CUS02019,CT,B2B,28,5.40766778,4.133779171
CUS02020,DN,B2B,165,4.593493176,4.553745402
CUS02021,DN,Retail,135,3.041899395,4.124025753
CUS02022,CT,B2B,49,2.305258979,2.794260593
CUS02023,DN,B2B,24,2.277041905,2.753232034
CUS02024,DN,B2B,80,4.443712323,2.626080854
CUS02025,HP,B2B,13,5.813314413,3.899941852
CUS02026,HCM,B2B,92,4.781112711,3.107348567
CUS02027,CT,Retail,135,4.922504668,2.898825705
CUS02028,HP,Retail,15,3.317201343,2.712431705
CUS02029,HN,B2B,87,4.344154225,4.104468327
CUS02030,HN,Retail,151,3.266399945,4.383534956
CUS02031,HCM,Retail,124,5.606662988,4.644412975
CUS02032,HN,Retail,69,2.530055927,3.988532082
CUS02033,HCM,Retail,91,4.528097991,3.385590185
CUS02034,HN,Retail,60,4.923379343,3.676035333
CUS02035,HN,Retail,10,4.793960423,4.090376393
CUS02036,HP,Retail,51,3.029266681,4.282506257
CUS02037,HN,Retail,64,3.944126934,4.112103024
CUS02038,HCM,Retail,106,4.653387326,4.904760398
CUS02039,DN,Retail,199,5.723772529,4.375522103
CUS02040,DN,Retail,56,3.998639941,4.37655271
CUS02041,DN,Retail,160,3.202035286,4.549513865
CUS02042,HCM,Retail,151,3.546083735,3.650945978
CUS02043,HCM,Retail,182,4.165276112,3.159866329
CUS02044,DN,Retail,91,5.905435223,4.54059742
CUS02045,HN,Retail,85,4.513326427,3.660450062
CUS02046,DN,Retail,107,2.618944644,4.017939928
CUS02047,CT,Retail,198,5.372576353,3.57397854
CUS02048,HCM,B2B,189,2.725788789,3.490146027
CUS02049,CT,B2B,79,2.154984796,4.178151218
CUS02050,CT,Retail,109,2.400839816,4.163359458
CUS02051,HCM,Retail,102,5.144487071,3.272560404
CUS02052,DN,Retail,148,5.6075827,2.972462267
CUS02053,HP,Retail,181,3.072813014,2.828310896
CUS02054,CT,Retail,143,3.992439083,2.784446569
CUS02055,DN,Retail,29,4.388892063,4.544249511
CUS02056,HP,Retail,70,3.674761664,3.215374084
CUS02057,CT,Retail,80,2.261296075,4.19635479
CUS02058,DN,B2B,65,2.226610955,3.218561215
CUS02059,CT,Retail,190,3.761397456,4.166891254
CUS02060,DN,Retail,198,5.191470605,4.960352216
CUS02061,HN,B2B,16,2.338518944,2.664892102
CUS02062,HN,Retail,54,2.822702855,4.134389969
CUS02063,HCM,B2B,97,3.07907149,3.206456634
CUS02064,HP,Retail,7,4.236504075,2.707233386
CUS02065,CT,Retail,60,2.172784102,2.697439986
CUS02066,CT,Retail,10,5.440171231,3.429160219
CUS02067,DN,Retail,53,3.882906794,3.851528124
CUS02068,HP,Retail,8,3.940930055,4.118235056
CUS02069,CT,Retail,126,3.306076023,3.918819075
CUS02070,HP,Retail,85,2.848010387,4.744888201
CUS02071,HP,Retail,90,3.454676394,2.883835234
CUS02072,HN,Retail,37,5.653600849,4.572516415
CUS02073,CT,Retail,132,2.376923319,3.820568189
CUS02074,CT,Retail,84,2.242914356,4.651409233
CUS02075,HCM,B2B,104,2.457805656,3.566658346
CUS02076,HP,Retail,23,5.10791014,3.704500499
CUS02077,DN,B2B,137,2.193665795,3.555793395
CUS02078,HN,Retail,166,3.33266095,2.7411647
CUS02079,HCM,Retail,45,3.699436141,2.8625147
CUS02080,HN,Retail,173,4.028444389,3.79382412
CUS02081,DN,B2B,146,2.012797005,3.83302242
CUS02082,HCM,Retail,46,3.94706131,3.669495417
CUS02083,HN,B2B,2,2.779697458,2.532112578
CUS02084,DN,Retail,176,2.391508012,3.763943514
CUS02085,HCM,B2B,17,4.133185134,2.834311771
CUS02086,DN,Retail,118,4.976596786,3.915933593
CUS02087,HCM,Retail,16,5.73899816,3.220683631
CUS02088,CT,Retail,110,5.650638014,4.978745658
CUS02089,CT,Retail,173,3.595986505,3.398121325
CUS02090,HN,Retail,48,4.816231004,4.552017273
CUS02091,HP,Retail,152,4.782480875,3.113986549
CUS02092,HP,Retail,95,3.648422643,2.973712145
CUS02093,DN,Retail,193,2.392841613,3.052719709
CUS02094,HCM,B2B,92,3.528035661,3.332792588
CUS02095,CT,Retail,161,5.96943153,4.622167348
CUS02096,HP,Retail,106,4.220138721,4.409900436
CUS02097,CT,Retail,103,3.365564025,3.588569659
CUS02098,DN,Retail,132,4.975259107,2.970223028
CUS02099,DN,B2B,1,4.745303168,2.621767611
CUS02100,HCM,Retail,33,4.315199648,4.046354345
CUS02101,HP,Retail,190,4.549730422,4.266880581
CUS02102,DN,B2B,131,4.33975164,4.015347006
CUS02103,DN,B2B,101,5.825108127,3.753135611
CUS02104,CT,Retail,45,4.03653573,4.932156615
CUS02105,HN,Retail,21,4.360763652,2.561658943
CUS02106,HP,Retail,192,3.886619791,4.97102062
CUS02107,HCM,Retail,73,4.400888966,3.190786404
CUS02108,HCM,Retail,57,5.563307628,3.45786194
CUS02109,CT,Retail,168,3.359018269,4.381334862
CUS02110,HCM,Retail,62,3.983611477,3.067787241
CUS02111,DN,Retail,171,3.794443822,4.274624045
CUS02112,HP,B2B,121,3.591909126,3.331377328
CUS02113,HCM,Retail,174,5.284148954,4.851395416
CUS02114,HP,B2B,24,2.927780645,2.929268256
CUS02115,HCM,B2B,152,3.999672002,4.829459847
CUS02116,HN,Retail,138,5.698537654,4.477683454
CUS02117,HN,B2B,99,2.645019294,2.925590835
CUS02118,HP,Retail,68,2.018577946,3.469075142
CUS02119,HN,Retail,57,3.060894264,2.760740903
CUS02120,HN,Retail,172,5.68924544,3.999301415
CUS02121,DN,Retail,75,2.350497894,4.901319538
CUS02122,HCM,Retail,107,2.548297685,2.698077268
CUS02123,HN,Retail,48,3.281358888,3.145283659
CUS02124,HP,Retail,77,5.078814526,4.388391951
CUS02125,DN,Retail,155,5.005123037,3.645789022
CUS02126,HN,B2B,30,2.348281142,3.347389146
CUS02127,HP,B2B,46,5.735369176,4.002976453
CUS02128,HCM,Retail,140,2.95527524,3.234927629
CUS02129,HN,Retail,120,3.122547141,3.322143291
CUS02130,HP,Retail,60,3.545670848,4.515278831
CUS02131,HP,Retail,147,4.537971049,3.478959706
CUS02132,CT,B2B,104,4.085237808,4.251393344
CUS02133,HP,B2B,68,5.714459604,2.876906859
CUS02134,CT,Retail,182,4.258482623,3.497052715
CUS02135,HCM,Retail,162,5.428148129,3.879801698
CUS02136,HCM,Retail,118,2.3128152,3.168242879
CUS02137,DN,Retail,124,5.423607854,3.554003675
CUS02138,CT,B2B,117,2.790852607,4.399559412
CUS02139,HP,Retail,7,3.450218783,2.90376179
CUS02140,DN,Retail,82,3.279546539,3.751878014
CUS02141,DN,Retail,170,3.349126111,3.154454735
CUS02142,HCM,Retail,196,5.674724407,3.525595647
CUS02143,HP,Retail,53,3.76637489,3.438468987
CUS02144,CT,Retail,136,3.071872921,4.138351003
CUS02145,HCM,Retail,150,3.177608013,4.417919779
CUS02146,DN,B2B,26,5.213345816,3.749344223
CUS02147,HN,Retail,191,4.156457209,2.916463607
CUS02148,DN,Retail,174,3.797988476,4.671561757
CUS02149,HN,Retail,117,5.707255543,2.965505028
CUS02150,HCM,Retail,81,5.720030802,3.946126503
CUS02151,CT,Retail,172,5.024472973,3.818255215
CUS02152,HP,Retail,190,4.072026056,3.216651477
CUS02153,HN,Retail,164,2.46644656,4.88236677
CUS02154,HP,B2B,41,4.83179934,4.191661358
CUS02155,HCM,Retail,111,5.260449325,3.674952729
CUS02156,HCM,Retail,82,5.408166669,3.608715936
CUS02157,HCM,Retail,155,4.3274611,2.731137266
CUS02158,CT,Retail,70,4.467356364,4.451702208
CUS02159,HN,Retail,98,4.837163766,2.709108849
CUS02160,HP,Retail,169,5.495715499,3.001801953
CUS02161,DN,Retail,5,2.181695633,2.911237301
CUS02162,HCM,Retail,185,4.252887782,2.670389552
CUS02163,HP,B2B,157,3.47638479,4.573961807
CUS02164,HP,Retail,122,5.33263691,4.765736741
CUS02165,CT,Retail,12,2.535244566,4.063793915
CUS02166,HN,Retail,153,5.638805422,4.694387829
CUS02167,CT,Retail,162,2.496026447,4.187658056
CUS02168,CT,Retail,75,2.357306826,4.212514139
CUS02169,HP,Retail,24,3.385996778,4.723678085
CUS02170,HN,B2B,115,5.978896851,2.729821606
CUS02171,HN,Retail,113,4.535210886,2.636828996
CUS02172,HN,B2B,191,2.105754276,2.633978939
CUS02173,HCM,Retail,63,2.997057758,3.54476216
CUS02174,HN,Retail,138,2.596661543,4.865985017
CUS02175,HP,Retail,133,2.004016964,4.674831114
CUS02176,HCM,Retail,89,4.059763084,4.454908762
CUS02177,DN,Retail,181,3.524430684,3.509788043
CUS02178,CT,Retail,28,4.453120969,4.560456157
CUS02179,HN,Retail,193,2.865456924,3.046225333
CUS02180,DN,B2B,45,5.324212346,3.963379518
CUS02181,HN,Retail,194,3.532652625,4.364807071
CUS02182,CT,Retail,177,3.931618787,2.731102672
CUS02183,HP,Retail,111,4.929943756,4.68533929
CUS02184,HP,Retail,168,2.664660491,4.318297446
CUS02185,CT,Retail,194,3.049373524,3.833197032
CUS02186,DN,Retail,124,2.619007983,2.656020853
CUS02187,HCM,Retail,91,5.072326452,4.236296906
CUS02188,HCM,Retail,136,2.390087258,3.61812655
CUS02189,HN,Retail,27,3.95601185,4.341693029
CUS02190,CT,Retail,145,4.999638551,2.590925959
CUS02191,CT,Retail,196,4.031047345,3.936898723
CUS02192,HCM,Retail,172,4.034707584,3.617550644
CUS02193,DN,B2B,31,2.254698991,3.574538337
CUS02194,CT,Retail,5,5.131444849,3.793930198
CUS02195,HP,Retail,60,4.416030758,2.809172102
CUS02196,HP,Retail,89,4.670052246,4.838629157
CUS02197,CT,Retail,147,5.063198332,4.261755274
CUS02198,DN,Retail,101,4.242471207,2.712123213
CUS02199,HP,Retail,42,4.034491985,2.698649035
CUS02200,DN,Retail,23,4.652660963,3.026654672
CUS02201,HCM,Retail,121,5.600032678,3.099306254
CUS02202,HN,Retail,109,4.553988919,3.730375733
CUS02203,HCM,Retail,77,5.153287003,3.84113853
CUS02204,HN,Retail,17,3.921087007,2.864519493
CUS02205,HP,Retail,114,4.358287762,4.9338299
CUS02206,HN,Retail,58,2.720598576,4.561922349
CUS02207,HN,Retail,177,3.954072184,4.083719335
CUS02208,CT,Retail,131,2.595559668,3.194763755
CUS02209,HN,Retail,96,3.868085785,4.775849908
CUS02210,CT,Retail,45,2.259806735,3.288109637
CUS02211,HN,Retail,35,4.304829508,3.298093028
CUS02212,CT,Retail,2,3.146941789,3.382315059
CUS02213,HP,Retail,47,5.366575375,2.619837717
CUS02214,HP,B2B,3,3.505054914,2.654635045
CUS02215,HN,Retail,157,5.671093004,3.68950814
CUS02216,DN,Retail,128,3.891550552,4.70438352
CUS02217,HP,Retail,20,5.395492067,4.855936911
CUS02218,HCM,Retail,162,3.189085861,4.439295425
CUS02219,HCM,Retail,40,3.806408472,3.511054481
